399.8611	0.00773
400.7176	0.00951
401.5739	0.00951
402.43	0.00921
403.286	0.00802
404.1418	0.00713
404.9976	0.00951
405.8531	0.00921
406.7085	0.00862
407.5637	0.00802
408.4188	0.00654
409.2737	0.011
410.1285	0.0101
410.9831	0.0101
411.8376	0.00921
412.6919	0.00921
413.5461	0.00981
414.4001	0.0104
415.254	0.00862
416.1077	0.00921
416.9612	0.00981
417.8146	0.0107
418.6679	0.00951
419.521	0.0107
420.3739	0.0107
421.2267	0.01159
422.0794	0.00921
422.9319	0.01189
423.7842	0.00981
424.6364	0.00951
425.4884	0.0104
426.3403	0.01159
427.192	0.0104
428.0436	0.011
428.8951	0.011
429.7463	0.0104
430.5974	0.01218
431.4484	0.01189
432.2992	0.01159
433.1499	0.01129
434.0004	0.01129
434.8508	0.01189
435.701	0.0101
436.5511	0.01278
437.4009	0.01129
438.2507	0.011
439.1003	0.01159
439.9498	0.01248
440.7991	0.0107
441.6482	0.01159
442.4972	0.01397
443.3461	0.01129
444.1948	0.01218
445.0433	0.01159
445.8917	0.01337
446.74	0.011
447.588	0.01248
448.436	0.01159
449.2838	0.01159
450.1314	0.01218
450.9789	0.01397
451.8262	0.01634
452.6734	0.01218
453.5204	0.01159
454.3673	0.01248
455.2141	0.01278
456.0606	0.01189
456.9071	0.01278
457.7534	0.01426
458.5995	0.01218
459.4455	0.01337
460.2913	0.01367
461.137	0.01367
461.9825	0.01516
462.8279	0.01456
463.6731	0.01456
464.5182	0.01605
465.3631	0.01486
466.2079	0.01426
467.0525	0.01753
467.8969	0.01575
468.7413	0.01634
469.5854	0.01575
470.4294	0.01694
471.2733	0.01634
472.117	0.01694
472.9606	0.01605
473.804	0.01724
474.6473	0.01605
475.4904	0.01694
476.3334	0.01724
477.1762	0.01724
478.0189	0.01724
478.8614	0.01813
479.7037	0.01932
480.546	0.01902
481.388	0.01961
482.2299	0.01902
483.0717	0.01872
483.9133	0.02318
484.7548	0.02229
485.5961	0.0214
486.4373	0.02288
487.2783	0.02288
488.1192	0.02318
488.9599	0.02318
489.8004	0.02556
490.6409	0.02526
491.4811	0.02793
492.3213	0.02764
493.1612	0.02734
494.001	0.02942
494.8407	0.0321
495.6802	0.0315
496.5196	0.0312
497.3588	0.03447
498.1979	0.03388
499.0368	0.03269
499.8756	0.03655
500.7142	0.03536
501.5527	0.03626
502.391	0.03655
503.2292	0.04487
504.0672	0.03744
504.9051	0.0425
505.7428	0.04666
506.5804	0.04666
507.4178	0.05171
508.2551	0.05765
509.0923	0.06092
509.9292	0.06776
510.7661	0.074
511.6028	0.08351
512.4393	0.09718
513.2757	0.11174
514.1119	0.13224
514.948	0.16731
515.7839	0.211
516.6198	0.27459
517.4554	0.37593
518.2909	0.52422
519.1262	0.73432
519.9614	0.94235
520.7965	1
521.6314	0.88856
522.4661	0.6636
523.3007	0.44844
524.1352	0.29926
524.9695	0.20446
525.8036	0.15067
526.6377	0.10906
527.4716	0.09034
528.3052	0.06865
529.1388	0.05944
529.9722	0.04785
530.8055	0.04428
531.6386	0.03863
532.4716	0.03447
533.3044	0.02883
534.1371	0.02526
534.9696	0.02437
535.802	0.0214
536.6342	0.01902
537.4663	0.01991
538.2982	0.01575
539.13	0.01248
539.9617	0.01278
540.7932	0.01367
541.6245	0.01248
542.4557	0.011
543.2867	0.00951
544.1177	0.00862
544.9484	0.0101
545.779	0.0104
546.6095	0.00594
547.4398	0.00684
548.27	0.00594
549.1	0.00684
549.9298	0.00594
550.7595	0.00267
551.5891	0.00713
552.4185	0.00475
553.2478	0.00594
554.077	0.00475
554.9059	0.00654
555.7348	0.00386
556.5635	0.00327
557.392	0.00416
558.2204	0.00446
559.0486	0.00416
559.8768	0.00267
560.7047	0.00208
561.5325	0.00475
562.3602	0.00386
563.1877	0.00297
564.015	0.00119
564.8422	0.00238
565.6693	0.00297
566.4962	0.00297
567.323	0.00267
568.1497	0.00208
568.9761	0.00238
569.8025	2.97177E-4
570.6287	0.00267
571.4547	8.9153E-4
572.2806	0.00208
573.1063	8.9153E-4
573.9319	8.9153E-4
574.7574	8.9153E-4
575.5827	0.00119
576.4078	0
577.2329	2.97177E-4
578.0577	8.9153E-4
578.8824	0.00178
579.707	0.00149
580.5315	0.00238
581.3558	0.00208
582.1799	0.00119
583.0039	0.00119
583.8278	0.00149
584.6514	0
585.475	8.9153E-4
586.2984	0.00297
