159.86975	161.1869
161.22075	155.90607
162.57153	150.99687
163.9221	146.45929
165.27245	142.29332
166.62259	139.94357
167.97252	139.33846
169.32223	134.49963
170.67172	130.35638
172.021	129.47724
173.37006	123.04693
174.71891	121.87208
176.06755	116.45052
177.41597	108.95542
178.76417	104.93078
180.11216	102.37229
181.45994	101.16593
182.8075	100.27853
184.15484	96.82552
185.50197	95.00748
186.84889	87.80421
188.19559	78.4942
189.54208	70.64745
190.88835	64.09368
192.2344	61.22826
193.58025	55.32249
194.92587	50.25804
196.27129	47.59191
197.61648	41.87821
198.96146	32.97264
200.30623	27.63854
201.65078	23.912
202.99512	25.20715
204.33925	20.75632
205.68315	23.13382
207.02685	23.88366
208.37033	22.39113
209.71359	17.51048
211.05664	13.74388
212.39947	11.26736
213.74209	12.59465
215.0845	10.95951
216.42669	12.38214
217.76866	11.37912
219.11042	10.55365
220.45197	7.734
221.7933	4.19578
223.13441	0.16122
224.47531	0.64475
225.816	-2.72594
227.15647	-0.79931
228.49672	2.08119
229.83677	3.74961
231.17659	3.05445
232.5162	5.59022
233.8556	4.39299
235.19478	2.07748
236.53375	-3.78776
237.8725	-3.88239
239.21104	-3.4647
240.54936	-3.25909
241.88747	-6.46324
243.22536	-6.62693
244.56304	-7.24657
245.9005	-3.30194
247.23775	-1.18988
248.57479	3.22094
249.9116	7.13829
251.24821	6.84069
252.5846	5.5316
253.92077	0.93395
255.25673	-0.71993
256.59247	0.50359
257.928	1.48906
259.26332	2.11239
260.59842	1.81224
261.9333	0.4602
263.26797	2.33909
264.60243	-0.91041
265.93667	0.12442
267.2707	2.02943
268.60451	4.31111
269.9381	8.05171
271.27149	10.46913
272.60465	15.83753
273.9376	20.95346
275.27034	20.12283
276.60286	23.21289
277.93517	23.56129
279.26726	23.55187
280.59914	24.23803
281.9308	21.38889
283.26225	24.39261
284.59348	26.00965
285.9245	25.08994
287.2553	26.12267
288.58589	25.61865
289.91627	27.74382
291.24643	26.55592
292.57637	27.71294
293.9061	32.17592
295.23561	34.13246
296.56491	32.4599
297.894	33.17845
299.22287	35.17121
300.55152	36.82203
301.87996	36.59267
303.20819	39.78471
304.5362	41.39527
305.86399	41.54124
307.19158	39.73776
308.51894	41.24313
309.84609	42.34884
311.17303	41.77783
312.49975	43.05968
313.82626	44.32282
315.15255	45.90059
316.47863	47.90553
317.80449	51.03174
319.13014	53.14789
320.45557	52.62628
321.78079	49.77861
323.10579	47.37687
324.43058	46.30274
325.75515	45.72506
327.07951	46.71452
328.40365	47.75021
329.72758	45.26502
331.05129	46.32822
332.37479	45.29768
333.69808	43.72029
335.02115	46.44597
336.344	46.4834
337.66664	48.99562
338.98907	47.31885
340.31128	45.60029
341.63327	49.40992
342.95505	49.18496
344.27662	49.99324
345.59797	51.56925
346.9191	48.4036
348.24002	46.72718
349.56073	44.44908
350.88122	46.73668
352.2015	49.37065
353.52156	51.31492
354.84141	55.12792
356.16104	57.22813
357.48046	54.60256
358.79966	51.43302
360.11864	48.68056
361.43742	50.14172
362.75598	49.56973
364.07432	50.37009
365.39245	53.03919
366.71036	58.38654
368.02806	61.46843
369.34554	62.03955
370.66281	62.61648
371.97986	61.86447
373.2967	60.3073
374.61333	56.73143
375.92974	56.02718
377.24593	57.47593
378.56191	58.60295
379.87768	58.78773
381.19323	60.70128
382.50856	61.26712
383.82368	61.49389
385.13859	60.45521
386.45328	61.36463
387.76776	61.47034
389.08202	63.04652
390.39606	64.76993
391.70989	66.76901
393.02351	67.53437
394.33691	64.55087
395.6501	64.36539
396.96307	64.913
398.27583	65.07683
399.58837	68.02569
400.9007	69.64849
402.21281	72.20352
403.52471	75.38485
404.83639	75.55758
406.14786	76.98
407.45911	78.03883
408.77015	79.25499
410.08098	79.62128
411.39159	78.55327
412.70198	77.46511
414.01216	77.49388
415.32212	76.36686
416.63187	77.34955
417.94141	80.03792
419.25073	83.59647
420.55983	87.2604
421.86872	89.02973
423.1774	90.49607
424.48586	94.00142
425.79411	93.7074
427.10214	94.16235
428.40995	95.98098
429.71755	95.47932
431.02494	96.71507
432.33211	95.17166
433.63907	96.41617
434.94581	99.68382
436.25234	98.05686
437.55865	98.49344
438.86475	99.59818
440.17063	98.2008
441.4763	98.84387
442.78175	97.88671
444.08699	99.81127
445.39201	103.43862
446.69682	106.36039
448.00141	110.17254
449.30579	112.08575
450.60996	111.27318
451.91391	113.57033
453.21764	112.18065
454.52116	114.21094
455.82446	116.78962
457.12755	119.02347
458.43043	122.05535
459.73309	123.40041
461.03553	123.73398
462.33777	126.65778
463.63978	128.30169
464.94158	130.81433
466.24317	132.41361
467.54454	134.69835
468.84569	135.10292
470.14664	137.49311
471.44736	141.42879
472.74787	145.91287
474.04817	152.25847
475.34825	154.20008
476.64812	154.3553
477.94777	155.68517
479.24721	153.85636
480.54643	156.39846
481.84544	158.99687
483.14423	164.00804
484.44281	168.57914
485.74118	170.99733
487.03932	173.78353
488.33726	177.20471
489.63498	179.81496
490.93248	180.13234
492.22977	183.78887
493.52685	185.89134
494.8237	187.0054
496.12035	188.65341
497.41678	189.73583
498.71299	191.65956
500.00899	194.63528
501.30478	198.58653
502.60035	205.39064
503.89571	209.28715
505.19085	214.80708
506.48577	216.86531
507.78048	217.35071
509.07498	222.04972
510.36926	226.12829
511.66333	232.88657
512.95718	238.1485
514.25082	245.79288
515.54424	254.03182
516.83745	263.55797
518.13044	275.14621
519.42322	290.37231
520.71578	303.69082
522.00813	324.39176
523.30026	347.49391
524.59218	372.61199
525.88388	401.19042
527.17537	431.5438
528.46665	460.66924
529.75771	486.42099
531.04855	508.65763
532.33918	530.24786
533.62959	545.13251
534.91979	555.57997
536.20978	554.54986
537.49955	547.00608
538.7891	532.89237
540.07844	508.07885
541.36757	479.8296
542.65648	445.75788
543.94518	410.9676
545.23366	376.51214
546.52192	335.24576
547.80998	297.06457
549.09781	262.53422
550.38543	227.85241
551.67284	195.94698
552.96003	165.84391
554.24701	142.76542
555.53377	123.18481
556.82032	106.24927
558.10665	92.9285
559.39277	82.31918
560.67867	73.36359
561.96436	64.60718
563.24984	56.32124
564.53509	50.75829
565.82014	47.33104
567.10497	43.86198
568.38958	42.06974
569.67398	35.40742
570.95816	33.90244
572.24213	33.30948
573.52589	31.29377
574.80943	30.63165
576.09275	31.15572
577.37586	27.81837
578.65876	26.79997
579.94144	22.20731
581.2239	21.7489
582.50616	18.78692
583.78819	17.92168
585.07001	18.02907
586.35162	19.35584
587.63301	17.68266
588.91419	19.65167
590.19515	20.00023
591.4759	19.93904
592.75643	17.72493
594.03675	15.34781
595.31685	13.67926
596.59674	13.5158
597.87641	13.78818
599.15587	14.96537
600.43511	16.5481
601.71414	17.17127
602.99295	17.14948
604.27155	14.55486
605.54993	15.68756
606.8281	17.80733
608.10606	21.2547
609.3838	22.25768
610.66132	23.06158
611.93863	22.01992
613.21573	21.49491
614.49261	19.88048
615.76927	20.21127
617.04572	20.22753
618.32196	20.62479
619.59798	19.2905
620.87378	18.5551
622.14938	18.66391
623.42475	19.25906
624.69991	18.87591
625.97486	17.70781
627.24959	18.71147
628.52411	18.50018
629.79841	20.21679
631.0725	21.29996
632.34637	24.00512
633.62003	26.29331
634.89347	25.89467
636.1667	25.16419
637.43971	24.40923
638.71251	21.39025
639.98509	20.0957
641.25746	17.78245
642.52961	19.33215
643.80155	21.94396
645.07328	25.7766
646.34479	26.94117
647.61608	25.84605
648.88716	24.46816
650.15802	20.72667
651.42867	18.9405
652.69911	18.75467
653.96933	19.76081
655.23933	22.13208
656.50913	20.63759
657.7787	21.98298
659.04806	22.46839
660.31721	22.12845
661.58614	22.62695
662.85486	22.92059
664.12336	21.59667
665.39164	21.92215
666.65972	21.43527
667.92757	22.75075
669.19521	24.98114
670.46264	26.4973
671.72985	27.41321
672.99685	23.71445
674.26363	21.62037
675.5302	21.71247
676.79656	22.3573
678.06269	22.38746
679.32862	24.29356
680.59433	25.48255
681.85982	26.06408
683.1251	22.35129
684.39016	21.71935
685.65501	21.40492
686.91965	23.17857
688.18407	22.1918
689.44827	21.57882
690.71226	21.6441
691.97604	20.03699
693.2396	19.11246
694.50294	19.77096
695.76607	19.6171
697.02899	21.19056
698.29169	21.46104
699.55418	22.77053
700.81645	22.82466
702.0785	21.73886
703.34035	19.39626
704.60197	19.23408
705.86338	17.63184
707.12458	17.85937
708.38556	18.49532
709.64633	20.671
710.90688	21.01268
712.16722	23.74113
713.42734	22.76688
714.68725	22.78836
715.94695	21.69733
717.20642	22.56018
718.46569	20.99883
719.72474	17.25715
720.98357	15.49244
722.24219	16.87784
723.50059	16.44945
724.75878	16.90277
726.01676	16.80059
727.27452	16.90337
728.53206	14.78397
729.78939	13.53763
731.04651	14.65787
732.30341	14.52419
733.56009	13.81913
734.81657	14.46044
736.07282	15.90987
737.32886	14.27278
738.58469	15.09605
739.8403	14.97421
741.0957	14.19441
742.35088	12.3728
743.60585	9.78213
744.8606	8.70666
