# Peakfit fitted function data
# Source: E:/VS_CODE/PCM_Fano/10nm_50L_peak.txt
# Parameters:
# iC=171400.0
# iD=100000.0
# ib=6.997263404373758
# ig0=4.5
# iq=51.50252989943741
# ia=0.5431
# iL=5.000775239876671
# N=0.0005248358402419427
# y0=912.5168087271778
#
# iw	y_model	y	residual
432.2992	958.8385287088481	1007.0	48.161471291151884
433.1499	957.607351953673	981.0	23.392648046327054
434.0004	955.337678084701	997.0	41.662321915299
434.8508	952.2250853740928	988.0	35.77491462590717
435.701	948.5445288590809	988.0	39.455471140919144
436.5511	944.6305704075179	995.0	50.369429592482106
437.4009	940.8549981082565	975.0	34.145001891743505
438.2507	937.5944176222425	988.0	50.40558237775747
439.1003	935.2034013199859	991.0	55.796598680014085
439.9498	933.9800383881638	1006.0	72.01996161183615
440.7991	934.1390119959426	990.0	55.86098800405739
441.6482	935.7877317575684	996.0	60.212268242431605
442.4972	938.9118643554574	986.0	47.088135644542604
443.3461	943.3692571611584	1000.0	56.63074283884157
444.1948	948.894290828709	996.0	47.10570917129098
445.0433	955.1154908005358	1006.0	50.88450919946422
445.8917	961.583164949076	1000.0	38.416835050923964
446.74	967.8039174976569	999.0	31.196082502343074
447.588	973.2827583229015	987.0	13.717241677098514
448.436	977.5735361698642	1005.0	27.426463830135845
449.2838	980.3174942855726	1000.0	19.682505714427407
450.1314	981.2877694008195	1007.0	25.712230599180543
450.9789	980.4181836169572	1011.0	30.581816383042792
451.8262	977.8207880570724	994.0	16.179211942927623
452.6734	973.7869592953684	1020.0	46.21304070463157
453.5204	968.7725153663599	1025.0	56.227484633640074
454.3673	963.3623725673502	1022.0	58.637627432649765
455.2141	958.2228126103017	1019.0	60.77718738969827
456.0606	954.0402227924525	1035.0	80.95977720754752
456.9071	951.4486010700074	1025.0	73.55139892999262
457.7534	950.9647395205124	1032.0	81.03526047948765
458.5995	952.9213273782044	1033.0	80.07867262179559
459.4455	957.4194726547813	1051.0	93.58052734521868
460.2913	964.2985225006862	1064.0	99.7014774993138
461.137	973.1352324554049	1059.0	85.86476754459511
461.9825	983.2667346895863	1073.0	89.73326531041369
462.8279	993.8499309276292	1089.0	95.1500690723708
463.6731	1003.9386028363012	1087.0	83.06139716369876
464.5182	1012.5897175068616	1085.0	72.41028249313842
465.3631	1018.970797141855	1109.0	90.02920285814503
466.2079	1022.473978825912	1112.0	89.52602117408799
467.0525	1022.8081885600365	1118.0	95.19181143996354
467.8969	1020.0676083792945	1144.0	123.93239162070552
468.7413	1014.7549577204711	1140.0	125.24504227952889
469.5854	1007.7631106480056	1144.0	136.23688935199436
470.4294	1000.2935084399924	1147.0	146.70649156000763
471.2733	993.735879849751	1171.0	177.26412015024903
472.117	989.5029974012957	1165.0	175.49700259870428
472.9606	988.8410482179958	1186.0	197.15895178200424
473.804	992.6432253561782	1185.0	192.35677464382184
474.6473	1001.2874938077773	1201.0	199.7125061922227
475.4904	1014.5255396913803	1214.0	199.47446030861965
476.3334	1031.4547362702144	1218.0	186.54526372978557
477.1762	1050.5740297081572	1227.0	176.42597029184276
478.0189	1069.9532117992987	1266.0	196.04678820070126
478.8614	1087.4771420718835	1264.0	176.52285792811654
479.7037	1101.1723076068652	1283.0	181.82769239313484
480.546	1109.5512693093442	1293.0	183.4487306906558
481.388	1111.9247883787104	1311.0	199.07521162128955
482.2299	1108.6456941157269	1332.0	223.35430588427312
483.0717	1101.1939250147907	1346.0	244.8060749852093
483.9133	1092.0874063093445	1358.0	265.9125936906555
484.7548	1084.5799122976075	1410.0	325.4200877023925
485.5961	1082.1752616645192	1426.0	343.8247383354808
486.4373	1087.9997340874254	1443.0	355.0002659125746
487.2783	1104.1372278968456	1451.0	346.8627721031544
488.1192	1131.0554076389872	1504.0	372.94459236101284
488.9599	1167.2521155949428	1532.0	364.7478844050572
489.8004	1209.2802444782158	1581.0	371.71975552178424
490.6409	1252.2257674233397	1604.0	351.7742325766603
491.4811	1290.5978301208438	1607.0	316.4021698791562
492.3213	1319.6667876923225	1656.0	336.3332123076775
493.1612	1336.8334144856099	1686.0	349.16658551439014
494.001	1342.8931597894868	1739.0	396.10684021051316
494.8407	1342.6514864183873	1779.0	436.3485135816127
495.6802	1344.6258860762123	1835.0	490.3741139237877
496.5196	1359.5772223867461	1913.0	553.4227776132539
497.3588	1397.946494430328	1974.0	576.0535055696721
498.1979	1466.6752741261275	2072.0	605.3247258738725
499.0368	1566.2536408489684	2160.0	593.7463591510316
499.8756	1689.2886863813546	2297.0	607.7113136186454
500.7142	1821.7014924230193	2444.0	622.2985075769807
501.5527	1947.5013111072776	2620.0	672.4986888927224
502.391	2056.5879914943334	2812.0	755.4120085056666
503.2292	2153.8014118521564	3081.0	927.1985881478436
504.0672	2265.158603772973	3349.0	1083.841396227027
504.9051	2436.659150239497	3807.0	1370.3408497605028
505.7428	2721.887658748479	4243.0	1521.1123412515208
506.5804	3160.368180112455	4884.0	1723.6318198875451
507.4178	3757.645904988956	5640.0	1882.3540950110441
508.2551	4490.199150760889	6527.0	2036.800849239111
509.0923	5358.722684178314	7545.0	2186.277315821686
509.9292	6484.61295303773	8646.0	2161.38704696227
510.7661	8157.006170623755	9696.0	1538.9938293762452
511.6028	10604.219853577224	10469.0	-135.21985357722406
512.4393	13328.92073367652	11012.0	-2316.9207336765194
513.2757	14664.371033655547	11075.0	-3589.371033655547
514.1119	13295.496895919492	10861.0	-2434.496895919492
514.948	10344.054475368703	10256.0	-88.0544753687027
515.7839	7624.337876607816	9347.0	1722.6621233921842
516.6198	5699.942007812379	8216.0	2516.0579921876206
517.4554	4427.287472956417	7047.0	2619.7125270435827
518.2909	3580.491815420303	5880.0	2299.508184579697
519.1262	3000.935898305014	4879.0	1878.0641016949862
519.9614	2591.09149069026	4038.0	1446.90850930974
520.7965	2292.1738265333825	3357.0	1064.8261734666175
521.6314	2068.0926518174288	2871.0	802.9073481825712
522.4661	1896.01190352313	2490.0	593.9880964768699
523.3007	1761.0501696851372	2266.0	504.94983031486277
